,mz,CK07,CK08,CK09,CK10,CK11,CK12,D01A1,D01A2,D01A3,D01A4,D01A5,D01A6,D01B1,D01B2,D01B3,D01B5,D01B6,D02A1,D02A2,D02A3,D02A4,D02A5,D02A6,D02B1,D02B2,D02B3,D02B4,D02B5,D02B6,D03A1,D03A2,D03A3,D03A4,D03A5,D03A6,D03B1,D03B2,D03B3,D03B4,D03B5,D03B6,D04A1,D04A2,D04A3,D04A4,D04A5,D04A6,D04B1,D04B2,D04B3,D04B4,D04B5,D04B6,D05A1,D05A2,D05A3,D05A4,D05A5,D05A6,D05B1,D05B2,D05B3,D05B4,D05B5,D05B6,D06A1,D06A2,D06A3,D06A4,D06A5,D06A6,D06B1,D06B2,D06B3,D06B4,D06B5,D06B6,D07A1,D07A2,D07A3,D07A4,D07A5,D07A6,D07B1,D07B2,D07B3,D07B4,D07B5,D07B6,D08A1,D08A2,D08A3,D08A4,D08A5,D08A6,D08B1,D08B2,D08B3,D08B4,D08B5,D08B6,D09A1,D09A2,D09A3,D09A4,D09A5,D09A6,D09B1,D09B2,D09B3,D09B4,D09B5,D09B6,D10A1,D10A2,D10A3,D10A4,D10A5,D10A6,D10B1,D10B2,D10B3,D10B4,D10B5,D10B6,D11A1,D11A2,D11A3,D11A4,D11A5,D11A6,D11B1,D11B2,D11B3,D11B4,D11B5,D11B6,D12A1,D12A2,D12A3,D12A4,D12A5,D12A6,D12B1,D12B2,D12B3,D12B4,D12B5,D12B6
63_02269951,63.02269951,8.662938757,9.596758242,8.553356461,8.854803642,8.679702485,8.583221384,9.584840479,9.599774419,9.635445855,9.952980988,9.80345467,9.24664267,8.46023088,8.711379914,8.714781785,8.410563598,8.581621245,9.824078981,9.518455575,9.961477272,9.679802728,9.607667808,9.037417184,9.726068605,9.354211399,9.655421238,9.311491781,9.562898274,9.734973756,8.991999874,10.0522816,9.699986484,8.444295155,9.789193452,9.60152587,9.155481262,9.181818127,9.943146341,9.276475629,9.645585801,9.64788402,9.655248685,9.58465458,8.337000246,9.706868814,10.04474862,9.789071018,9.485014164,8.483181044,9.633486985,9.628820811,9.10574093,10.39163409,9.865398587,9.798461586,8.926149172,9.744590105,9.825362716,9.62328571,8.706216896,8.784849169,8.728825943,8.990473887,8.898435228,8.014981557,9.961189496,9.550777283,9.508054424,9.611405731,9.434284934,10.1181692,8.651364211,8.695160854,8.663890929,8.900854132,8.437489149,9.056982867,9.686367831,9.694908525,9.740597431,9.40467933,8.467015005,9.298036552,8.853142486,8.658178516,8.810207789,9.430011691,8.368297661,8.8918534,9.202585142,8.732178725,9.907345727,9.599176224,9.829419997,9.571279998,9.104461397,8.951437622,8.622059638,8.721253638,8.466835447,8.820524515,9.318969868,9.712624195,10.0532032,9.481192297,9.864558445,8.550978688,9.521922144,9.813844401,9.268241785,9.296758139,9.80716536,9.461270781,9.782275588,9.716767665,9.86037729,10.29702983,9.286440627,8.998576925,9.838242023,9.600296127,9.638583214,9.745952937,8.989971102,9.906548299,9.516080013,9.866969427,8.898495969,8.960936499,9.51298017,9.872724304,10.13559092,10.04674352,9.377339319,8.655427364,8.472526753,9.752617706,9.68825961,9.727507306,9.97861859,8.372954967,9.877891435,9.24878071,9.507882255,9.705763196,9.956803069,9.590247295,10.08926348,10.01576417
64_00707918,64.00707918,8.600904669,8.820874734,8.471766682,8.989910267,8.408222029,8.780712362,8.885007279,8.464500956,8.284652378,8.555186127,8.96543987,8.50365978,8.181936667,8.60575098,9.041853093,8.225616301,8.327871671,8.934279164,8.897632318,8.764453327,9.004561193,8.734539977,8.606795134,8.804997916,10.24614159,8.759454251,8.371676242,8.52988435,8.384239295,8.870231177,8.534696448,8.271164872,8.266632319,8.590777518,8.721551644,8.555560186,8.104414596,8.674925893,8.250170802,9.084992318,8.483304513,8.959827728,8.502499026,8.10491145,8.92836899,8.937095885,8.817683279,8.846289186,8.228049227,8.407778787,8.486198156,8.114530782,9.202422585,8.535350368,8.554624642,8.526115296,8.329311379,8.71740869,8.52335464,8.806877363,8.629743582,8.675266033,8.495636714,8.647599846,10.29641297,8.70928326,8.524021186,8.813364286,8.525869692,8.420146121,8.923775725,8.432242905,8.556864944,8.512240286,8.627655049,8.207855675,8.535585175,8.852133843,8.293209673,8.761175985,10.20734099,10.22775608,8.749325919,8.363712555,8.473925592,8.350299721,9.87700389,8.062664767,8.732313107,8.66751884,8.704775661,8.856351517,8.574652227,8.236656259,8.878734418,8.939348014,8.417199574,8.381535305,8.548438876,10.38339726,8.460700585,8.594363523,8.995297668,9.072996445,8.514284909,8.516063792,8.145118242,8.267442689,8.649075971,8.756306784,8.450587482,8.860639564,8.643191575,8.678576311,8.426017822,8.582401504,8.806198612,8.391831752,8.237835205,8.827283832,8.80020742,8.724468801,8.702284972,8.729799205,8.559651934,8.568772635,8.666340847,8.47137743,8.123973026,8.47100695,8.596905036,9.356193262,8.564394521,8.629326847,8.176199949,8.15933992,8.289888772,8.423011699,9.219062203,9.077108014,8.14576436,9.13283772,10.23054727,8.307044392,8.754982458,8.725134807,8.505193931,9.545006252,9.018013856
64_50471593,64.50471593,8.425688225,8.616388905,8.195504159,8.556137511,8.42045699,8.586712096,8.29545997,8.448495438,8.35803125,8.649289231,8.656371618,8.545750405,8.413759825,8.132627111,8.838701774,8.371148469,8.435567175,8.733369984,8.612081652,8.718932253,8.726324474,8.489752368,8.368291675,8.643505657,8.310639163,8.454441402,8.2583049,8.748943645,8.427084021,8.820712434,8.91966624,8.161999984,8.196369221,8.416427061,8.729623596,8.430929094,8.285827436,8.454766141,8.172375035,8.901977931,8.399963964,8.587569603,8.517573095,8.351611602,8.667906776,8.301879693,8.487668852,8.881576777,8.245573532,8.500696441,8.663265749,8.1412045,8.883575958,8.383762437,8.484717079,8.580654428,8.444260054,8.600225923,8.507104934,8.473670752,8.461919865,8.567004828,8.693824601,8.347999733,7.979997981,8.447801247,8.371238984,8.624644405,8.584063561,8.49778975,8.597615962,8.388482629,8.543127889,8.500597773,8.619396062,8.254348818,8.353306277,8.31536192,8.755759736,8.207955325,8.277624305,8.271376945,8.52290263,8.203602162,8.704490027,8.671095025,9.472145011,8.130812532,8.445901206,8.345170404,8.794664966,8.807075912,8.308475023,8.376311338,8.565634923,8.707420806,8.590566509,8.549685888,8.646657217,8.295003914,8.476989415,8.721435197,8.388105598,8.834978954,8.35078996,8.327346418,8.37079649,8.576636061,8.587081853,8.70529491,8.488323611,8.549281011,8.61231685,8.539968932,8.559453528,8.511402146,8.788197664,8.421814018,8.236380659,8.472706517,8.450190544,8.271866209,8.603396302,8.565682886,8.358571066,8.40701815,8.324936092,8.699154157,8.307004395,8.488305268,8.515516016,8.872187585,8.260357349,8.56420178,8.196366785,8.321474208,8.282183755,8.33283082,9.416396812,8.751311952,8.341276481,8.655726375,8.13039063,8.342643787,8.35861364,8.248743194,8.511282792,9.413284675,9.117813166
64_53159603,64.53159603,8.81109486,9.03410897,8.365774472,8.880413968,9.03255053,8.92736612,9.938375073,10.13558344,9.649323299,8.734516047,9.616147927,9.703322039,8.872963387,8.657711656,9.036784143,8.687705819,9.066041944,10.14518875,9.751277605,9.927252808,9.820979966,10.06522193,9.212759731,8.922964421,9.601662813,9.867840494,9.754208036,9.627947175,10.04709924,9.546352841,9.818871664,9.382094503,8.843285904,10.19715672,9.146436463,9.492748137,9.460615338,9.621295836,8.658359906,9.519879894,9.723093882,9.491500406,9.950641228,8.688662091,9.540107539,10.32616798,10.08166672,10.17146403,9.107808776,9.844349763,9.447384116,8.83717906,10.55974231,9.662048485,9.739057671,9.517940131,9.943970387,9.637651239,9.401515121,9.384351148,8.863794372,8.938793326,9.032868088,9.061041257,8.282211517,9.187366498,9.335349485,9.561361552,9.599294485,9.696339516,10.23859592,8.920874273,9.1471608,8.328651209,8.705757898,8.680592684,8.627341564,10.06960142,9.484593156,9.512301668,9.437655296,9.293164259,9.31356359,8.776777111,8.838301165,8.982884605,8.584462095,8.673014073,9.304232691,9.638165687,9.177425767,9.921573494,9.595070541,9.510712714,9.086951397,8.846745513,8.722351266,8.885344354,9.059971667,8.857193554,9.080680401,9.533373082,10.06169731,10.34420681,9.553887712,10.02266786,9.220460897,9.675431524,9.924262824,9.394988114,9.257543277,10.03840959,9.882926738,9.83488506,9.699171506,10.12602813,10.66177939,9.617626497,9.561042923,9.703568951,9.669405594,9.672880163,9.90032096,9.086110725,9.588667183,9.830932359,9.300458099,9.661397472,9.250555736,9.663048225,9.799483084,9.922758142,9.851055208,9.704987431,9.03803047,8.751011259,8.521784926,9.706785611,9.74308123,10.35865718,9.009632273,10.06516034,8.518946616,9.618654318,9.443343292,10.29637874,10.04188781,8.850550747,9.72392622
64_95485049,64.95485049,8.344416774,8.318007857,8.224823692,8.377695592,8.374370503,8.263957936,8.258340023,8.195103212,8.346234013,8.524159429,8.406310197,8.370657296,8.4000987,8.154903846,8.516891499,8.356983811,8.354749678,8.448466639,8.411071347,8.408427879,8.513935278,8.377109531,8.417488353,8.281562916,8.376359882,8.348853899,8.27818481,8.655451414,8.43203108,8.408333451,8.491058745,8.238667043,8.137094707,8.416380714,8.384919533,8.263020624,8.229153125,8.42229026,8.168243011,8.52896071,8.414429081,8.374725612,8.2742219,8.257646953,8.508837672,8.537501465,8.512919092,8.325121141,8.236894522,8.340838384,8.395019522,8.364024259,8.886863073,8.36660402,8.461113542,8.350170628,8.24782565,8.33660862,8.30462195,8.383284197,8.438773568,8.614953674,8.356573515,8.359370323,7.987278442,8.36925978,8.301486733,8.330083798,8.407470615,8.254408071,8.498460439,8.328269561,8.368773767,8.217300271,8.412095449,8.164286588,8.447713708,8.407545031,8.367320558,8.446496851,8.224609349,8.300715876,8.476485647,8.234030453,8.439348742,8.442446631,8.738323912,8.10744772,8.529694701,8.321179386,8.343846066,8.457534945,8.260815302,8.458051009,8.620024109,8.614227674,8.229860694,8.164959715,8.295834821,8.449414501,8.288151022,8.334338495,8.300442995,8.689000915,8.253953521,8.315869379,8.227341496,8.279153478,8.288816973,8.239970363,8.388113017,8.296539116,8.16534239,8.460302695,8.30382993,8.398572349,8.419905904,8.260504686,8.301507433,8.360747637,8.420065817,8.47214218,8.294147341,8.191305482,8.415428282,8.323682291,8.681921994,8.27552435,8.16323774,8.287096765,8.33091521,8.690774602,8.348419244,8.325988144,8.071633597,8.287097021,8.180719368,8.360412164,8.873862664,8.614178845,8.1475366,8.587711933,8.177955834,8.323394945,8.40068585,8.541091559,8.343720154,8.852884275,8.48465239
64_99673068,64.99673068,9.089429646,8.682682643,8.592460551,8.932118443,8.409919095,9.068049387,9.27062088,8.843501987,9.089006753,9.743639891,8.643572324,8.667757129,9.111903531,9.642244315,9.610137688,8.680137102,8.627334598,9.493900321,9.712009433,8.734899491,9.251181873,8.6295423,9.239086424,9.123439864,8.572011678,9.063354705,8.602666598,8.91947141,8.557140878,8.852233996,8.862310113,9.488932824,8.093476123,8.675538189,8.703140177,8.49099754,8.564438035,9.165955864,8.752734213,8.889536534,8.808389949,9.106285485,8.618452688,8.361118838,9.039289071,9.697565743,9.051262827,9.210310738,8.286882576,8.827600463,8.603074719,9.405107021,8.83939425,8.774590962,8.871923811,8.450306592,9.005992926,8.587403171,8.534853486,9.371880796,9.633750673,9.684500943,8.754074131,8.790842915,8.090083759,9.104329561,9.049643609,8.852518961,8.690973373,9.218444797,8.83384352,9.526565456,8.961472685,8.763200259,8.892728857,8.96054411,9.816182106,9.493902299,9.463318063,10.02946954,8.825271492,8.289675922,9.007097224,8.606266326,8.980345933,9.066567747,9.856939982,8.989661017,9.981391952,9.011692112,8.422514485,9.327368754,8.609538193,9.170256728,9.664366304,9.273775087,9.657859506,8.803106456,8.967539747,8.308172029,8.706647229,8.790128689,8.714108445,9.399295198,9.319088499,8.827421214,8.443701506,8.418144778,8.829845458,8.840620248,8.631760256,8.636675537,8.712421285,9.459589592,8.736884949,8.77718143,8.948568574,8.412156338,8.528700594,8.960756845,8.861736074,9.624846944,8.554839898,8.653001027,9.618787895,8.340614615,9.809337928,8.566880304,8.724654843,8.463180728,8.690470133,9.172410877,8.658964947,9.114827662,8.319917483,8.831036523,9.326248684,8.828495927,11.06768043,8.673313045,8.24835955,9.103117029,9.215436082,9.206226417,9.362073207,9.091615761,8.523344252,9.470799701,9.166990921
66_01017706,66.01017706,8.521457023,8.231618964,9.077195206,8.481448139,8.843056825,8.395402486,8.362387978,9.304998163,9.772506287,9.237791791,8.534336287,8.54034903,8.742683531,8.216497569,8.996297993,8.649055443,8.911109257,10.81036248,8.84375635,8.482413088,8.619061794,8.662222576,8.429943283,8.355951884,8.307372039,8.258540929,8.554426414,8.895775372,8.228390358,8.6489748,8.504246825,8.836743244,8.351787444,8.795636948,8.168571027,8.575453836,8.529285601,8.534856842,8.259266427,8.410176196,8.53344662,8.642199084,8.5778092,8.286244114,8.530138822,8.404330666,8.517181084,10.00074483,8.248507209,8.900662762,8.541452982,8.304209506,8.709179701,8.436874857,8.435639327,8.715522785,8.284348535,8.754054613,8.447335193,8.694819994,8.776391288,9.334177519,8.43442331,8.901000145,8.268842349,8.925842455,8.435370323,8.636611297,8.72733916,8.502529584,8.65853094,8.27109649,9.021224398,8.243747684,8.591871876,8.53967187,8.196529862,8.320896238,8.798825009,8.257198628,8.811335061,9.837939487,8.687493854,8.217077436,8.90296701,8.619903757,8.752473924,8.493824927,8.406647524,8.882975132,8.479564898,8.616169266,8.490294831,9.331620868,8.942207704,8.538118075,8.595768451,8.717694612,8.591791611,8.265994249,8.427849932,8.323517504,8.335814274,9.172445664,8.266334809,8.362946932,8.251084038,8.609183981,10.06439221,8.432201856,8.383753581,8.365894889,8.855976038,8.318772337,8.584298254,8.712020729,8.748795004,8.487605345,8.971613743,8.355504981,8.535192362,8.238767619,8.917376563,8.531123622,8.334627335,8.434709087,8.749961133,8.544934295,8.681062838,8.421759121,9.018979698,8.900119996,8.382218617,8.557480471,8.318688008,8.548123677,8.534921369,8.393553107,10.06799672,8.762215261,8.090919962,8.74506978,8.625825695,9.787953336,8.341021626,8.679301415,8.622073517,8.789810221,8.52559567
66_5290646,66.5290646,8.441265354,8.687849751,8.086229948,8.416899645,8.326344661,8.206624447,9.05598969,9.09778251,8.744886023,8.739808223,9.090989102,8.665392614,8.031250817,8.327438556,8.285993272,8.251147291,8.479407079,9.140939555,8.992071193,9.087017254,9.063947995,8.875126436,8.539947197,8.679815177,8.478177082,8.791820211,9.006847298,8.719570713,9.176815871,8.498371176,9.189670696,8.736676141,8.300048079,9.173702269,8.686535861,8.540387379,8.441127807,8.957586128,8.461490473,9.098875078,9.181634452,8.773289469,9.063909351,8.301215888,8.939554929,9.38222426,9.215643436,8.863345074,8.246486476,8.86860159,8.776773796,8.434372695,9.629079659,9.199825046,9.199753136,8.405353319,9.224121999,9.123645721,8.645928423,8.343582592,8.378664715,8.381786826,8.436888062,8.373751396,8.003250647,9.380392607,8.692252727,8.810180694,8.868049159,8.549335952,9.423430599,8.209539896,8.176033234,8.167168935,8.357646973,8.134642745,8.487112357,8.995424489,8.506389282,8.943227922,8.504842772,8.357478621,8.732520239,8.354404731,8.233740836,8.272534413,8.624803252,8.083127641,8.511917039,8.562404141,8.452601761,9.140435609,9.041757581,8.774103765,8.873023751,8.613551097,8.442237311,8.27618212,8.281007918,8.233690638,8.480499236,8.742803898,8.987272034,9.236382528,8.539402075,9.305363036,8.327791996,8.901201403,9.137384092,8.562354089,8.58490065,9.127725126,8.759123992,9.08733273,9.010105689,9.086408083,9.505396224,8.437305729,8.441373601,9.330287304,8.784795067,8.82376802,9.103850963,8.39962544,9.331440359,8.88979569,9.230057705,8.610117672,8.519984173,8.662958869,9.239233043,9.512278553,9.446246826,8.772142347,8.144120502,8.245264302,8.904689715,9.0374428,9.249270551,9.290188835,8.236193782,8.906573361,8.533929567,8.659157314,8.830254068,9.152576554,9.083641035,9.128974273,9.317552924
67_02173441,67.02173441,8.271551835,8.974422674,8.138866959,8.228249439,8.326344661,8.111216533,8.658858304,8.691716771,8.476337091,8.874890541,9.027848775,8.507117007,8.101623783,8.14047792,8.245008445,8.251147291,8.363323673,8.789407065,8.778364084,9.097588751,8.697369033,8.72086515,8.47684879,8.99324234,8.536654279,8.708658175,8.559247218,8.763332436,8.765058048,8.368684367,9.037660488,8.662816062,8.294757698,9.026958097,8.751418835,8.473193729,8.371215858,9.181233304,8.30591385,8.740293833,9.218044998,8.656554847,8.810791264,8.301215888,8.6897871,9.081918339,8.893175311,8.582227669,8.223216641,8.745740012,8.503307652,8.43491277,9.653493332,8.733324362,9.016156233,8.488935649,8.795595504,9.070719366,8.693335855,8.422586811,8.378664715,8.381786826,8.399849621,8.500634194,8.003250647,9.112209442,8.604313758,8.637475646,8.724429508,8.46494905,9.281819128,8.209539896,8.312206013,8.356329016,8.408921249,8.134642745,8.334334955,8.791274804,8.488859165,8.941891219,8.59216896,8.312879852,8.718818528,8.270819183,8.233740836,8.211725872,8.589530238,8.083127641,8.470743324,8.514676767,8.389990604,8.875598539,8.816405326,8.688875175,8.546240922,8.595470139,8.364176501,8.16008199,8.260302707,8.233690638,8.453735124,8.486923207,9.183293894,9.169789314,8.59734477,8.996650925,8.317300081,8.639303333,8.871522774,8.33021006,8.536552725,9.051685965,8.698601526,8.955433205,8.840327381,9.093004882,9.219024883,8.646050469,8.27683634,9.452281303,9.107038101,8.591531761,8.761214124,8.529711627,8.939247981,8.979422628,8.738419428,8.384633411,8.309155155,8.684825862,8.881152514,9.403266132,9.346031918,8.566941075,8.233986216,8.28916354,8.855759327,8.829547556,9.249270551,9.158924521,8.261337714,9.176103991,8.492633916,8.471469139,8.912777438,8.968790301,8.897117509,9.209807094,8.949425698
67_50901114,67.50901114,8.452075976,8.358573088,8.157656728,8.566918013,8.35168376,8.532248457,8.637048695,8.799703333,8.554242226,8.268945558,8.52240069,8.538135982,8.354800538,8.367968914,8.867504953,8.491150716,8.356192782,8.836358707,8.883953232,8.492397377,8.841238564,8.637064979,8.48154986,8.207419919,8.292240046,8.515469367,8.324029224,8.696693565,8.52809224,8.826830153,8.554052975,8.354618352,8.183797529,8.870649456,8.288157106,8.497667094,8.484529006,8.757058798,8.038038285,8.518817992,8.412292005,8.435300918,8.335567379,8.050379767,8.435542588,8.584937178,8.627345488,8.908628277,8.309571095,8.685638474,8.380560867,8.276075268,8.870722824,8.479956334,8.568834188,8.396273773,8.446774855,8.605320968,8.451672013,8.641183317,8.454319424,8.930001914,8.458041355,8.415347464,8.163606715,8.476864284,8.28501164,8.694183132,8.345059002,8.626674453,8.80358569,8.563013052,8.684175271,8.387775818,8.493346132,8.43456404,8.502614436,8.857758716,8.623054286,8.526316656,8.436897572,8.321738045,8.598467573,8.273252546,8.733716589,8.711404928,8.810736776,8.40525403,8.824813019,8.423561907,8.521748361,8.592488735,8.570695403,8.467609769,8.706832753,8.626579161,8.383374391,8.498971807,8.623128859,8.276324574,8.454970147,8.58163469,8.311889441,9.032700935,8.545715009,8.647711409,8.291852061,8.289820035,8.703071865,8.581890905,8.51200338,8.638103108,8.756094263,8.673362328,8.494502592,8.731063412,8.82059178,8.4434829,8.425723091,8.561568799,8.646164786,8.620086708,8.363505182,8.364779117,8.51643402,8.590607928,8.50362737,8.511336086,8.369958055,8.410044545,8.529815649,8.78408352,8.461827655,8.633834909,8.400533024,8.154548116,8.299134719,8.460851056,9.198058393,8.766245812,8.18498016,8.796080365,8.22372303,8.3827802,8.398928638,8.763423972,8.464844974,8.477254974,8.679495776
68_52191453,68.52191453,8.517765812,8.277417019,8.066884512,8.293210942,8.940509507,8.607158929,8.592073295,9.103637491,8.467571565,8.271757864,8.36909256,8.843193002,8.521967798,8.220802163,9.077777129,8.550278144,8.50922379,8.828049433,8.837472882,8.503241928,8.810655591,8.574657397,8.59010484,8.263411615,8.218424704,8.434617022,8.324449751,8.742012862,8.648268112,8.884388783,8.489998695,8.330454361,8.129898339,8.78286395,8.214164515,8.83701493,8.444714586,8.460099152,8.098521769,8.45456886,8.322632445,8.307245556,8.664562391,8.233695756,8.465256104,8.993184717,8.739704217,9.397278936,8.43732619,8.819896798,8.507915433,8.390487965,9.227543965,8.437430123,8.508868188,8.672981026,8.415824485,8.51682195,8.583989187,8.92367034,8.440386523,9.188816043,8.505741464,8.808428417,8.267945024,8.456190554,8.239310529,8.647498525,8.593649803,8.899635376,8.695093871,8.737586885,8.929085729,8.271920273,8.313594112,8.366938824,8.38290594,8.966822562,10.25923865,8.409084179,8.441590159,8.371648295,8.538616852,8.30460948,8.870113239,8.941549452,8.682206018,8.358459111,8.527019076,8.334980267,8.665229249,8.500703661,8.348247144,8.392621608,8.505340173,8.606689991,8.394687628,8.338956068,8.594075305,8.377753626,8.427237265,8.507620309,8.33019608,9.126052671,8.574003709,8.620810396,8.661033746,8.384959736,8.574398663,8.652980675,8.553208981,8.614917612,8.815655459,8.501660265,8.154682778,8.676408422,9.112197267,8.695536501,8.5956909,8.439960754,8.575749953,8.588305595,8.60425083,8.319482862,8.319539657,8.631039517,8.431940237,8.875498441,8.403146217,8.412336708,8.62526276,8.725086323,8.396333771,8.692446458,8.639085183,8.133732236,10.25450996,8.398478746,10.51102722,9.057171551,8.132180959,8.887375419,10.23054727,8.520923337,8.247827884,8.862809834,8.561885268,8.524879781,8.249713734
69_00984846,69.00984846,8.661736139,8.585793805,8.350927759,8.879038217,8.408989828,8.729239376,8.828448385,8.560720399,8.358261328,8.391142599,8.545291217,8.623748506,8.431899925,8.595993264,8.836707677,8.244856946,8.3135334,8.997700208,8.69917006,8.676870484,8.971696613,8.55368229,8.413412865,8.700132711,10.24614159,8.610692434,8.384966574,8.49260073,8.610056238,8.737760652,8.354957239,8.238560234,8.266632319,8.798710847,8.436475339,8.44158246,8.130263507,8.55037789,8.375846911,8.888624893,8.617540722,8.769962694,8.551940474,8.180862457,8.910355285,8.970094055,8.814903201,8.813067523,8.212560821,8.410515648,8.310856727,8.249868657,8.86879704,8.82258733,8.545758556,8.361200277,8.410489475,8.323866809,8.394349591,8.415411517,8.512186833,8.444550879,8.636811653,8.35260706,8.125047567,8.980624168,8.714150832,8.487051249,8.854827496,8.466360695,8.62746844,8.598249282,8.529406619,8.257754985,8.530536269,8.186980231,8.727751324,8.693927728,8.504198817,8.705357061,10.20734099,10.22775608,8.489851509,8.422275933,8.475407142,8.389244414,9.861432483,8.088219334,8.882494855,8.384412503,8.396195854,8.682778545,8.807247694,8.311182214,9.204852805,8.818638621,8.710286894,8.581147388,8.544122506,10.38339726,8.442399246,8.737316546,8.414689553,9.091320998,8.431879846,8.76760606,8.085607429,8.386524572,8.859442078,8.765044467,8.40481312,8.600445619,8.510494741,8.844292328,8.54034446,8.807483342,8.858548468,8.27346529,8.244450941,8.380570059,8.483112363,8.602031304,8.82331735,8.499054583,8.843994749,8.368364292,9.077974791,8.197830894,8.161662986,8.529351062,8.6313833,8.923063489,8.607693394,8.54691538,8.124776493,8.155187089,8.581150602,8.525801054,9.779631628,8.81877723,8.11519823,8.810775989,8.206372054,8.426075672,8.553870354,8.823381936,8.660677529,9.565109738,9.059023902
69_53714854,69.53714854,8.349131507,8.438510705,8.281348504,8.475707048,9.141542478,8.662027828,9.458032326,9.693698426,9.326948242,8.879314081,8.864127892,9.362957574,8.311914114,8.285314057,8.728210329,8.710889186,9.198496823,9.633018509,9.252020242,9.328340181,9.115713982,9.458382158,8.745342827,8.243556232,9.121528857,9.544184434,9.077087565,9.380386241,9.697159169,9.097888017,9.493823426,9.042425128,9.22979774,9.690307481,8.430398719,9.148602598,9.253322562,9.050865589,8.186574677,8.818725034,9.383593463,9.24400016,9.398724569,8.887889669,8.785596614,9.940269921,9.650545466,9.876742008,9.310845094,9.873694237,9.428835985,8.571295829,10.02110305,9.095269781,9.284809092,9.979272512,9.272408714,9.158376669,9.479416745,8.949531807,8.435655785,8.895455964,8.616174939,8.652942784,8.577704442,9.086006855,8.666722352,8.971298309,9.512467589,9.547124345,9.782879575,8.628072335,8.803437918,8.246074152,8.307363596,8.447303536,8.449996505,9.795325966,8.525113024,8.959354601,9.175851908,9.502727647,8.733252196,8.46783897,8.859279775,8.774673678,8.643762558,8.739359932,8.713724213,9.038460637,9.590742231,9.478633341,9.062609217,9.410541054,8.550334411,8.624186396,8.474192236,8.4478851,8.606950962,8.671072605,8.552454149,8.957495873,9.354862774,9.89276949,9.610532446,9.581725699,9.795260214,9.534214274,9.608645195,9.111207756,9.199284607,9.491631992,9.458359766,9.34552875,9.175849068,9.577352183,10.35752648,9.369424548,9.742469005,9.033931671,9.030205317,9.393373893,9.38785434,8.446424594,8.746322739,9.442086805,8.49062922,9.95357304,9.613753624,9.470964616,9.195134113,9.190308254,9.134068866,9.291399135,8.900439898,8.928912634,8.852797287,9.113988377,9.093034988,9.985848502,9.184371645,9.5891256,8.579168215,9.441552925,8.786175479,9.743049963,9.601471151,8.673393865,8.784751013
70_03057654,70.03057654,8.224738921,8.667172009,8.146037623,8.128653676,8.391129571,8.268874795,8.807448686,9.223521732,8.979506714,8.514327385,8.829118515,8.789121722,8.094429375,8.231321403,8.207494332,8.251147291,8.354205451,9.249089478,8.883723626,8.959422953,8.968524191,9.001838578,8.537199075,8.432903705,8.66045726,8.809417384,8.904142735,8.958434858,9.044189157,8.434626843,9.132553007,8.776151345,8.246438454,9.099195766,8.427537384,8.457294373,8.673201662,8.953668127,8.351347499,8.628076552,8.861295234,8.645442637,9.084216468,8.301215888,8.738252703,9.4533936,9.090499107,9.003682231,8.195864752,9.004904839,8.842306146,8.436526636,9.628144799,8.821704936,9.042327862,8.667825113,8.921275942,9.066565723,8.85806868,8.330011724,8.378664715,8.381786826,8.363802195,8.332427813,8.068261816,8.604007889,8.6642376,8.768611829,9.012799414,8.909752938,9.36105142,8.153142881,8.442719474,8.179948732,8.194325831,8.150179479,8.405489262,8.88839369,8.645916787,8.790072363,8.666851567,8.481214192,8.594507407,8.167307775,8.308560685,8.295908498,8.614363004,8.086505965,8.458389122,8.481299336,8.412752155,8.903499815,8.754187484,8.698240702,8.565377369,8.598856006,8.271363717,8.259886285,8.207561291,8.309649295,8.314500556,8.553849606,8.92146512,9.47028421,8.785689782,9.145677211,8.417945408,8.956458298,9.060358852,8.428510001,8.62516864,8.980021377,8.890281226,9.00692522,8.816153879,9.048260773,9.644873007,8.891197758,8.642056129,8.871088936,8.814855712,8.73900624,8.985056827,8.287239353,8.868367998,8.799177796,8.783076792,8.511982679,8.691263226,8.943946575,8.840584333,9.013190134,9.089679671,8.518847607,8.333887392,8.276424559,8.444655305,8.768487771,10.51102722,9.308456694,8.182935178,8.8907895,8.325275806,8.790763543,8.651966349,9.194096773,9.015621229,8.595017311,8.956719194
